task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	b1/e41207	270399	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866825)	COMPLETED	0	2026-04-22 08:17:10.954	8m 16s	8m 11s	429.4%	2.3 GB	3 GB	65 GB	62.9 GB
73	7d/001ff6	270433	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866851)	COMPLETED	0	2026-04-22 08:23:29.298	2m 3s	1m 56s	181.9%	760 MB	6.1 GB	2.6 GB	4.4 MB
6	b2/75ab2c	270397	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866817)	COMPLETED	0	2026-04-22 08:17:10.019	8m 27s	8m 21s	433.3%	2.3 GB	3 GB	67.9 GB	65.7 GB
70	50/da6bc5	270429	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866848)	COMPLETED	0	2026-04-22 08:22:57.357	2m 45s	2m 42s	179.4%	1.1 GB	6 GB	2.5 GB	4.4 MB
77	35/ec9181	270435	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866852)	COMPLETED	0	2026-04-22 08:24:27.863	1m 19s	1m 15s	185.7%	1013.8 MB	6 GB	2 GB	4.4 MB
8	4e/523d74	270394	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866818)	COMPLETED	0	2026-04-22 08:17:07.383	8m 45s	8m 40s	469.6%	2.3 GB	3 GB	51 GB	49.4 GB
85	f9/d45ca9	270438	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866855)	COMPLETED	0	2026-04-22 08:24:47.741	1m 34s	1m 30s	187.9%	935.3 MB	6 GB	2.3 GB	4.4 MB
87	17/671e2d	270437	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866856)	COMPLETED	0	2026-04-22 08:24:38.427	1m 44s	1m 40s	186.8%	1.1 GB	6.1 GB	1.9 GB	4.4 MB
92	0e/e51060	270440	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320655)	COMPLETED	0	2026-04-22 08:25:22.684	1m 4s	1m 3s	190.6%	915 MB	6 GB	1.6 GB	4.4 MB
82	51/8742b1	270432	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866854)	COMPLETED	0	2026-04-22 08:23:22.933	3m 24s	3m 20s	184.1%	862.4 MB	6.1 GB	5 GB	4.1 MB
96	e2/bf8e44	270447	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320658)	COMPLETED	0	2026-04-22 08:25:47.666	1m 15s	1m 9s	185.0%	1 GB	6 GB	1.8 GB	4.4 MB
24	30/acefdb	270400	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866826)	COMPLETED	0	2026-04-22 08:17:11.539	9m 51s	9m 44s	392.8%	2.3 GB	3 GB	72.8 GB	70.6 GB
94	1d/f8157c	270436	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320656)	COMPLETED	0	2026-04-22 08:24:37.755	2m 29s	2m 27s	190.0%	1.3 GB	6.1 GB	2 GB	4.4 MB
91	b4/d26ee6	270439	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866858)	COMPLETED	0	2026-04-22 08:24:52.724	2m 24s	2m 20s	192.0%	1 GB	6.1 GB	2.3 GB	4.4 MB
89	bf/f0cd2a	270443	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866857)	COMPLETED	0	2026-04-22 08:25:32.470	1m 50s	1m 45s	189.8%	946.3 MB	6 GB	2.3 GB	4.4 MB
104	78/6f3660	270454	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320660)	COMPLETED	0	2026-04-22 08:26:27.393	1m 10s	1m 4s	190.5%	1.1 GB	6 GB	1.4 GB	4.4 MB
98	3f/4be3ae	270452	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320659)	COMPLETED	0	2026-04-22 08:26:22.442	1m 20s	1m 14s	190.4%	1.1 GB	6 GB	1.8 GB	4.4 MB
105	fa/6490e5	270455	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320661)	COMPLETED	0	2026-04-22 08:26:47.615	1m 30s	1m 27s	192.0%	1.1 GB	6 GB	2.4 GB	4.4 MB
95	c2/78e061	270446	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320657)	COMPLETED	0	2026-04-22 08:25:42.398	3m	2m 54s	195.0%	1.1 GB	6 GB	2.7 GB	4.4 MB
107	6e/153f25	270453	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR27320662)	COMPLETED	0	2026-04-22 08:26:22.878	2m 24s	2m 17s	194.8%	1.2 GB	6.1 GB	2.8 GB	4.4 MB
