"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"221634","isoComp_00342291","geneComp_00052969","ENST00000746514.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.307872067012468,0.158262340748032,0.69446261701753,0.0718565311196186,0.223486984190765,2.06581083127742,NA,0.027703488372093,0.0201571428571429,0.0471095238095238,0.026952380952381,0.999823392026522,0.150911702487055,NA,0,NA
"221635","isoComp_00342292","geneComp_00052969","ENST00000746515.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.228522980957625,0.0272180092910879,0.528388247356522,0.0272180092910879,0.241734966626818,3.85457412124603,NA,0.0134162790697674,0.00186666666666667,0.0278285714285714,0.0259619047619048,0.998788637329574,0.150911702487055,NA,1,NA
"221636","isoComp_00342293","geneComp_00052969","ENST00000746516.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.240893784364079,0.0900500653309232,0.525925156492796,0.0538620791871141,0.255263495273447,2.42130942889231,NA,0.0186848837209302,0.0106952380952381,0.0260380952380952,0.0153428571428571,0.999566614593682,0.150911702487055,NA,1,NA
"221640","isoComp_00342297","geneComp_00052969","ENST00000746520.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.367378403465563,0.0856032795334037,0.598501144388722,0.0471656363597584,0.216299165542953,2.67012796242018,NA,0.0331104651162791,0.0168952380952381,0.0404571428571429,0.0235619047619048,0.998788637329574,0.150911702487055,NA,0,NA
"221641","isoComp_00342298","geneComp_00052969","ENST00000746521.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.208096573103775,0.0439343285601032,0.370157517780527,0.0439343285601032,0.190823725624962,2.81732159255891,NA,0.0168825581395349,0.00301428571428571,0.0207238095238095,0.0177095238095238,0.999823392026522,0.150911702487055,NA,0,NA
"221644","isoComp_00342301","geneComp_00052969","ENST00000746525.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.227105847744816,0.059857604615749,0.203339299490587,0.0286392156252147,0.12181436892599,1.61066067139694,NA,0.0167267441860465,0.00776190476190476,0.00829047619047619,0.000528571428571429,0.999925432634615,0.150911702487055,NA,0,NA
"221645","isoComp_00342302","geneComp_00052969","ENST00000746527.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.161613208649013,0.0420832217126366,0.340256510544425,0.0347018588344744,0.148856240136397,2.74952127043813,NA,0.0131197674418605,0.0058047619047619,0.0271952380952381,0.0213904761904762,0.998788637329574,0.150911702487055,NA,0,NA
"221647","isoComp_00342304","geneComp_00052969","ENST00000746529.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.17351303462919,0.0574118665940988,0.519882562616939,0.0287958453982582,0.167399803618958,2.97459817366917,NA,0.0160558139534884,0.0075047619047619,0.0295190476190476,0.0220142857142857,0.941852721932537,0.150911702487055,NA,0,NA
"221650","isoComp_00342307","geneComp_00052969","ENST00000746532.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.205006216985445,0.0837086002595465,0.469362489439714,0.037126305674974,0.141807426167683,2.35486365641357,NA,0.0180104651162791,0.0160238095238095,0.0320142857142857,0.0159904761904762,0.998788637329574,0.150911702487055,NA,0,NA
"221651","isoComp_00342308","geneComp_00052969","ENST00000746533.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.210392822008306,0.0255771765822162,0.448652860434277,0.0255771765822162,0.143613997251568,3.68837870982862,NA,0.0196802325581395,0.0031,0.028852380952381,0.025752380952381,0.998788637329574,0.150911702487055,NA,0,NA
"221652","isoComp_00342309","geneComp_00052969","ENST00000746534.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.299402963760466,0.132310871217592,0.661827014863129,0.0559189582267582,0.238173413388498,2.23904393454513,NA,0.0235941860465116,0.0201666666666667,0.0368571428571429,0.0166904761904762,0.998788637329574,0.150911702487055,NA,0,NA
"221656","isoComp_00342313","geneComp_00052969","ENST00000746538.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.182900891846614,0,0.239161132722711,0,0.148024571981757,4.63900713114051,NA,0.0123127906976744,0,0.0169095238095238,0.0169095238095238,0.998788637329574,0.150911702487055,NA,0,NA
"221662","isoComp_00342319","geneComp_00052969","ENST00000746544.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.119842215422777,0.0586736068353865,0.204554751794813,0.0410725443959985,0.0858291533777158,1.64351821003798,NA,0.0103232558139535,0.00524285714285714,0.0138142857142857,0.00857142857142857,0.999823392026522,0.150911702487055,NA,0,NA
"221665","isoComp_00342322","geneComp_00052969","ENST00000746547.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.199144739962665,0.042548750066176,0.354271435919011,0.0293330042207454,0.12993255522049,2.79328551811859,NA,0.0159604651162791,0.00721904761904762,0.0209761904761905,0.0137571428571429,0.998788637329574,0.150911702487055,NA,0,NA
"221674","isoComp_00342331","geneComp_00052969","ENST00000746567.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,0.195464524690774,0.188559274487705,0.290900381737142,0.0633667930337865,0.0669326321550944,0.599716187794757,NA,0.0203267441860465,0.0280238095238095,0.0225809523809524,-0.00544285714285714,0.999823392026522,0.150911702487055,NA,0,NA
"221675","isoComp_00342332","geneComp_00052969","ENST00000746568.1","SPEN-AS1","tumor_eocrc","normal_eocrc","SPEN-AS1","lncRNA","lncRNA",9.22815719200556,6.86454482872499,13.9884479829589,0.701936925044613,1.44930040924683,1.02593078414531,NA,2.76086490672002,3.85525343331419,2.88684692455421,0.523884213006767,0.303903023588775,-0.416079558926238,NA,0.406740697674419,0.564790476190476,0.261657142857143,-0.303133333333333,0.150911702487055,0.150911702487055,NA,0,NA
"24582","isoComp_00344103","geneComp_00053137","ENST00000265729.7","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,23.2598239443315,10.8912264676111,20.0558548018676,2.04039704031639,3.56004179798686,0.880252158116114,NA,0.0437953488372093,0.0236952380952381,0.0235095238095238,-0.000185714285714286,0.999823392026522,0.527523902228779,FALSE,0,NA
"24583","isoComp_00344104","geneComp_00053137","ENST00000394641.7","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,415.328777994077,312.352688320704,643.264677752482,66.5751129255483,84.2171730982429,1.04221276464429,NA,0.601669767441861,0.573680952380952,0.663609523809524,0.0899285714285714,0.798022946789012,0.527523902228779,FALSE,0,NA
"24591","isoComp_00344112","geneComp_00053137","ENST00000490437.5","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,38.6101381073005,33.0356643582338,60.3999057428317,7.17703775679917,8.32899293804073,0.870324135198392,NA,0.0548825581395349,0.0605666666666667,0.058747619047619,-0.00181904761904762,0.999823392026522,0.527523902228779,FALSE,0,NA
"24594","isoComp_00344115","geneComp_00053137","ENST00000879561.1","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,91.174450627865,50.3785400918532,132.71679457532,15.279837620239,23.0583814073371,1.3972920852214,NA,0.125725581395349,0.0840142857142857,0.127385714285714,0.0433714285714286,0.998788637329574,0.527523902228779,FALSE,0,NA
"24595","isoComp_00344116","geneComp_00053137","ENST00000936810.1","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,10.584679997538,19.1855809200681,12.0390750420432,2.10417850240479,1.04985085078144,-0.67185182050282,NA,0.0281604651162791,0.0524190476190476,0.0220904761904762,-0.0303285714285714,0.527523902228779,0.527523902228779,FALSE,0,NA
"24596","isoComp_00344117","geneComp_00053137","ENST00000936811.1","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,24.3435196836603,44.8942673212213,19.7721489562337,7.36972195665273,3.58180989104391,-1.18265339686571,NA,0.0731941860465116,0.118004761904762,0.0459952380952381,-0.0720095238095238,0.672719666565957,0.527523902228779,FALSE,0,NA
"24597","isoComp_00344118","geneComp_00053137","ENST00000936812.1","SRI","tumor_eocrc","normal_eocrc","SRI","protein_coding","protein_coding",638.251709923922,506.726757955356,932.257896092799,94.411420424093,116.970866229753,0.879508102990509,NA,18.1788964669947,25.685233873818,28.2972778210984,3.20677258087693,2.59077360471927,0.139672235282553,NA,0.0388720930232558,0.0617809523809524,0.0383142857142857,-0.0234666666666667,0.879739341300684,0.527523902228779,FALSE,0,NA
"205063","isoComp_00354430","geneComp_00054000","ENST00000343484.10","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,2.29161626208176,1.79277118381449,4.41832497445085,0.348624641246313,1.56331726146677,1.29654480401401,NA,0.321154651162791,0.233404761904762,0.402123809523809,0.168719047619048,0.170931571045889,0.00196659924771961,FALSE,0,TRUE
"205064","isoComp_00354431","geneComp_00054000","ENST00000361317.6","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.119180494361873,0.125159792925254,0.127982357812405,0.0231145944238249,0.0393638961971882,0.029817772980396,NA,0.0372651162790698,0.0261571428571429,0.0196428571428571,-0.00651428571428572,0.999823392026522,0.00196659924771961,FALSE,0,TRUE
"205065","isoComp_00354432","geneComp_00054000","ENST00000415602.5","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,1.71119279161434,2.94521452236601,2.07040567594679,0.677654885471181,0.587939824144084,-0.506397981929195,NA,0.231029069767442,0.324009523809524,0.207538095238095,-0.116471428571429,0.00196659924771961,0.00196659924771961,FALSE,0,TRUE
"205069","isoComp_00354436","geneComp_00054000","ENST00000465111.5","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.0712815849343363,0.073613321770702,0.121317968588737,0.0166562291674813,0.0409632572738059,0.651259613088785,NA,0.0128976744186047,0.0105333333333333,0.0117809523809524,0.00124761904761905,0.999823392026522,0.00196659924771961,NA,1,TRUE
"205072","isoComp_00354439","geneComp_00054000","ENST00000475236.1","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.350112369816227,0.27266817616447,0.715052346540798,0.0676644843121379,0.380567883166216,1.358975688682,NA,0.046656976744186,0.0432428571428571,0.0402571428571429,-0.00298571428571428,0.62119653450742,0.00196659924771961,NA,1,TRUE
"205073","isoComp_00354440","geneComp_00054000","ENST00000475792.1","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.112956726709344,0.149829965526427,0.162796539181452,0.0319036888952403,0.0572644545093311,0.112536407534287,NA,0.0217337209302326,0.026752380952381,0.0143047619047619,-0.012447619047619,0.999823392026522,0.00196659924771961,NA,0,TRUE
"205074","isoComp_00354441","geneComp_00054000","ENST00000476113.1","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,1.68708480249056,2.17781532063135,2.27926370604081,0.548864441450607,0.786077624593939,0.0653926986283457,NA,0.218210465116279,0.243961904761905,0.193066666666667,-0.0508952380952381,0.964350568047596,0.00196659924771961,NA,0,TRUE
"205075","isoComp_00354442","geneComp_00054000","ENST00000477783.5","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.264169089775499,0.272399728773952,0.540497463786841,0.108253225621921,0.280136315066156,0.962997214124247,NA,0.0273058139534884,0.0380380952380952,0.0403285714285714,0.00229047619047619,0.998788637329574,0.00196659924771961,NA,0,TRUE
"205076","isoComp_00354443","geneComp_00054000","ENST00000487164.5","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.0266833358739983,0.018698103715086,0.0178740216748058,0.0115147080090626,0.00863828837921098,-0.042034241007283,NA,0.0102651162790698,0.00737619047619048,0.00392380952380952,-0.00345238095238095,0.999823392026522,0.00196659924771961,NA,0,TRUE
"205077","isoComp_00354444","geneComp_00054000","ENST00000495168.1","TCEA2","tumor_eocrc","normal_eocrc","TCEA2","protein_coding","protein_coding_CDS_not_defined",7.08788299174199,8.14822973063553,11.4543008909411,1.50903282449921,3.90569848852852,0.490820341842077,NA,0.109948211377393,0.137623065203679,0.233787989167794,0.0397097698947576,0.0962132441746443,0.723708898375124,NA,0.0131395348837209,0.0145428571428571,0.0166333333333333,0.00209047619047619,0.999823392026522,0.00196659924771961,NA,1,TRUE
"301506","isoComp_00361194","geneComp_00054591","ENST00000290079.9","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,145.534986098046,146.038873096965,197.267929110999,18.4718453474675,25.0114351283228,0.433778334030814,NA,0.598838372093023,0.573547619047619,0.639795238095238,0.066247619047619,0.636275536828012,0.636275536828012,FALSE,0,NA
"301507","isoComp_00361195","geneComp_00054591","ENST00000465017.5","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding_CDS_not_defined",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,27.0691467983125,28.7682621849061,33.9698409583695,3.62431164693905,4.46134127612806,0.239699624470245,NA,0.111804651162791,0.114004761904762,0.113404761904762,-0.000599999999999989,0.999823392026522,0.636275536828012,NA,0,NA
"301508","isoComp_00361196","geneComp_00054591","ENST00000479737.1","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","retained_intron",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,4.39456084348624,3.77166050104628,3.8911665191794,0.617326057871282,0.698574687218755,0.0448857293250575,NA,0.0184174418604651,0.014747619047619,0.0118857142857143,-0.00286190476190476,0.998788637329574,0.636275536828012,NA,0,NA
"301509","isoComp_00361197","geneComp_00054591","ENST00000483187.5","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding_CDS_not_defined",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,43.2603285063948,52.8351302995507,45.5432121808065,7.45215462387372,5.97103518307894,-0.214217743662839,NA,0.190273255813953,0.205804761904762,0.1664,-0.0394047619047619,0.893400162734744,0.636275536828012,NA,0,NA
"301512","isoComp_00361200","geneComp_00054591","ENST00000885942.1","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,2.73964823246235,3.36593279322185,3.68765837413902,0.352801820996541,0.418834115493946,0.131325756904695,NA,0.0119627906976744,0.0144619047619048,0.0132285714285714,-0.00123333333333333,0.999823392026522,0.636275536828012,FALSE,0,NA
"301513","isoComp_00361201","geneComp_00054591","ENST00000885943.1","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,2.44297049868181,2.53602828942524,2.98503729738468,0.542593404088907,0.689666785047534,0.234325519697454,NA,0.0108348837209302,0.0111809523809524,0.0126095238095238,0.00142857142857143,0.999823392026522,0.636275536828012,FALSE,0,NA
"301515","isoComp_00361203","geneComp_00054591","ENST00000929970.1","TMEM141","tumor_eocrc","normal_eocrc","TMEM141","protein_coding","protein_coding",239.17599151002,254.388130460106,299.71094816661,29.5436741660921,37.0499150846685,0.236531852077952,NA,8.17257860772551,9.95977066552761,6.95635012865258,1.42272503577452,0.954213754767568,-0.517157334136705,NA,0.0339104651162791,0.0393666666666667,0.0246285714285714,-0.0147380952380952,0.870474756746267,0.636275536828012,FALSE,0,NA
"125368","isoComp_00363857","geneComp_00054819","ENST00000377988.6","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,1.28739541919685,1.1448343976582,1.15535962112382,0.184318053702701,0.164090348722191,0.0130892431718264,NA,0.368922093023256,0.263085714285714,0.355238095238095,0.0921523809523809,0.999823392026522,0.209354553671815,FALSE,0,NA
"125369","isoComp_00363858","geneComp_00054819","ENST00000377991.9","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.115357687954069,0.0517426068253589,0.214924972401513,0.018662783566049,0.0613828672744914,1.86510554474499,NA,0.0292511627906977,0.0102333333333333,0.0483714285714286,0.0381380952380952,0.348655165331261,0.209354553671815,FALSE,0,NA
"125370","isoComp_00363859","geneComp_00054819","ENST00000377996.5","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.086787431601791,0.119570721509464,0.114119086693511,0.0240071105493043,0.0256080539546231,-0.062014769768024,NA,0.0278941860465116,0.0409333333333333,0.0343142857142857,-0.00661904761904762,0.998788637329574,0.209354553671815,FALSE,0,NA
"125371","isoComp_00363860","geneComp_00054819","ENST00000439587.6","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,1.34578369838609,2.25171685187717,1.00671676284427,0.490821359363191,0.196569077638815,-1.15350049832424,NA,0.305172093023256,0.408371428571429,0.238047619047619,-0.17032380952381,0.209354553671815,0.209354553671815,FALSE,0,NA
"125372","isoComp_00363861","geneComp_00054819","ENST00000464519.6","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding_CDS_not_defined",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.0730430268307629,0.106772227058677,0.0641176074987456,0.0340032345809683,0.0260747530139435,-0.655808969140326,NA,0.0199476744186046,0.0243333333333333,0.0172333333333333,-0.0071,0.999823392026522,0.209354553671815,NA,0,NA
"125373","isoComp_00363862","geneComp_00054819","ENST00000473947.1","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding_CDS_not_defined",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.165180469675013,0.283074531409401,0.0487359565305415,0.163029334823226,0.0216188927370504,-2.31895174428887,NA,0.0280802325581395,0.031,0.00964761904761905,-0.021352380952381,0.963360240491551,0.209354553671815,NA,0,NA
"125374","isoComp_00363863","geneComp_00054819","ENST00000490199.2","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding_CDS_not_defined",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.208227611145617,0.214104898394745,0.218952323226923,0.0548826996091015,0.0507264690632182,0.0308730213719237,NA,0.0545755813953488,0.0432952380952381,0.0544571428571429,0.0111619047619048,0.998788637329574,0.209354553671815,NA,1,NA
"125375","isoComp_00363864","geneComp_00054819","ENST00000643932.2","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.0993115528183641,0.111731452236538,0.0706690117100092,0.021773361639392,0.0218002823947082,-0.593615484589118,NA,0.028353488372093,0.0286714285714286,0.020847619047619,-0.00782380952380952,0.999823392026522,0.209354553671815,FALSE,1,NA
"125376","isoComp_00363865","geneComp_00054819","ENST00000650015.1","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.162175817858631,0.084083273587424,0.498019729000213,0.0593277300466948,0.184281359192958,2.43287436118116,NA,0.0385674418604651,0.0248428571428571,0.10087619047619,0.0760333333333333,0.752716964741723,0.209354553671815,FALSE,0,NA
"125377","isoComp_00363866","geneComp_00054819","ENST00000952339.1","TMEM8B","tumor_eocrc","normal_eocrc","TMEM8B","protein_coding","protein_coding",3.96136507415816,4.9067766681392,3.96639562844871,0.831531827960327,0.530357579860626,-0.306251522073125,NA,0.418102358690962,0.539145707582217,0.574780557419159,0.111209936367923,0.190541882160085,0.090706348335725,NA,0.099243023255814,0.125228571428571,0.12097619047619,-0.00425238095238097,0.998788637329574,0.209354553671815,FALSE,1,NA
"11076","isoComp_00364579","geneComp_00054897","ENST00000473855.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,0.163023181065664,0.126144695919106,0.120325896354612,0.0423294251088912,0.0436345962433589,-0.0630169947851186,NA,0.0211918604651163,0.0142904761904762,0.0115952380952381,-0.0026952380952381,0.998788637329574,0.62119653450742,NA,0,NA
"11080","isoComp_00364583","geneComp_00054897","ENST00000537320.6","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,1.44066451928212,0.829846449633819,2.07554507953305,0.240403593097655,0.667423826940591,1.31222700969709,NA,0.188605813953488,0.151938095238095,0.235814285714286,0.0838761904761905,0.999823392026522,0.62119653450742,FALSE,0,NA
"11084","isoComp_00364587","geneComp_00054897","ENST00000705191.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,5.72073116489252,4.53100982566754,9.29282794894167,0.884470005967121,5.05438652910028,1.03465618659414,NA,0.484427906976744,0.5713,0.559185714285714,-0.0121142857142857,0.998788637329574,0.62119653450742,FALSE,0,NA
"11085","isoComp_00364588","geneComp_00054897","ENST00000705192.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,0.784359955202932,0.591859227493259,0.486135634925926,0.138265727797215,0.206486672893754,-0.278691503267896,NA,0.0698360465116279,0.0845,0.027952380952381,-0.0565476190476191,0.62119653450742,0.62119653450742,NA,0,NA
"11086","isoComp_00364589","geneComp_00054897","ENST00000901443.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,0.106162175778855,0.0544434172713167,0.0673330141418124,0.0206308758444738,0.0246730018364234,0.263051446277205,NA,0.0166313953488372,0.0238190476190476,0.0030952380952381,-0.0207238095238095,0.999823392026522,0.62119653450742,FALSE,1,NA
"11092","isoComp_00364595","geneComp_00054897","ENST00000901449.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,0.403787049177625,0.140823787459415,0.0628312215530351,0.0620071752655864,0.0522378296871062,-1.05023503603831,NA,0.0408162790697674,0.0254904761904762,0.00968095238095238,-0.0158095238095238,0.998788637329574,0.62119653450742,FALSE,0,NA
"11098","isoComp_00364601","geneComp_00054897","ENST00000968432.1","TNC","tumor_eocrc","normal_eocrc","TNC","protein_coding","protein_coding",10.3280489188642,7.20774386002559,13.6518750251191,1.14554871743712,6.33461714306622,0.920535648453635,NA,0.184147172624706,0.0526146017877901,0.357049567717881,0.017478500307006,0.297605875301183,2.5514038636141,NA,0.0153209302325581,0.00804285714285714,0.0222333333333333,0.0141904761904762,0.917558424609077,0.62119653450742,FALSE,1,NA
