task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
402	9e/37d1e0	5780126	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866834)	COMPLETED	0	2026-03-19 23:44:36.594	2m 8s	36s	222.3%	18.1 GB	21.3 GB	17 GB	2.1 MB
404	f5/cfcce4	5780135	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866844)	COMPLETED	0	2026-03-19 23:45:59.338	44.8s	34s	226.6%	18.2 GB	21.3 GB	17 GB	2.1 MB
344	f6/ba3471	5780060	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866828)	COMPLETED	0	2026-03-19 23:36:29.101	10m 45s	10m 14s	397.4%	19.1 GB	22.7 GB	22.3 GB	27.8 MB
405	42/bc0960	5780136	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866851)	COMPLETED	0	2026-03-19 23:45:59.354	1m 35s	1m 30s	97.5%	11.9 MB	15.3 MB	3.3 GB	70.2 MB
166	4b/ca37e0	5779768	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866843)	COMPLETED	0	2026-03-19 23:10:54.087	37m 15s	36m 54s	149.8%	702.5 MB	4.9 GB	63.7 GB	60.7 GB
174	40/8005db	5779981	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320669)	COMPLETED	0	2026-03-19 23:25:15.717	23m 38s	22m 26s	148.7%	640 MB	4.9 GB	36.4 GB	34.6 GB
406	e6/2fa512	5780140	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866849)	COMPLETED	0	2026-03-19 23:46:22.023	2m 47s	1m 34s	97.9%	11.8 MB	15.5 MB	3.5 GB	70.3 MB
150	94/0aa2fe	5779704	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866838)	COMPLETED	0	2026-03-19 23:05:39.073	44m	42m 52s	146.0%	763.2 MB	4.9 GB	62.8 GB	59.9 GB
409	fe/f249c2	5780149	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866851)	COMPLETED	0	2026-03-19 23:47:36.044	2m 18s	45s	178.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
352	19/4d9ca7	5780108	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866847)	COMPLETED	0	2026-03-19 23:41:54.640	8m 4s	6m 50s	550.5%	19.2 GB	22.6 GB	21.9 GB	27.8 MB
411	85/edc257	5780161	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320669)	COMPLETED	0	2026-03-19 23:48:55.141	1m 14s	1m	99.1%	76.5 MB	80 MB	2.3 GB	3.3 KB
410	24/4dcc97	5780155	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866843)	COMPLETED	0	2026-03-19 23:48:09.150	2m 35s	1m 38s	99.4%	219 MB	222.4 MB	3.7 GB	3.3 KB
377	2a/ba7ff3	5780129	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866850)	COMPLETED	0	2026-03-19 23:44:49.118	6m 50s	5m 29s	513.4%	18.9 GB	22.6 GB	21.7 GB	27.7 MB
378	d0/7f8245	5780131	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866852)	COMPLETED	0	2026-03-19 23:45:24.117	6m 50s	6m 7s	554.1%	19.1 GB	22.6 GB	21.8 GB	27.8 MB
412	99/5aa2d1	5780162	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866849)	COMPLETED	0	2026-03-19 23:49:10.120	3m 39s	39s	221.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
384	d4/22dfe1	5780143	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320655)	COMPLETED	0	2026-03-19 23:47:14.118	5m 45s	5m 20s	491.4%	19.1 GB	22.6 GB	21.4 GB	27.7 MB
415	b6/bab96a	5780168	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320669)	COMPLETED	0	2026-03-19 23:50:10.141	3m 9s	1m 12s	98.5%	10.3 MB	13.8 MB	2.3 GB	75.7 MB
416	e7/ff4bb4	5780169	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866843)	COMPLETED	0	2026-03-19 23:50:46.153	2m 53s	1m 32s	98.6%	12.2 MB	15.9 MB	3.7 GB	69.2 MB
413	f3/2f97f3	5780165	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866838)	COMPLETED	0	2026-03-19 23:49:39.167	4m 5s	1m 38s	99.3%	218.9 MB	222.4 MB	3.7 GB	3.3 KB
418	a3/2861d3	5780178	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320669)	COMPLETED	0	2026-03-19 23:53:20.124	54s	36s	215.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
383	27/f8e96f	5780139	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866841)	COMPLETED	0	2026-03-19 23:46:14.444	8m 25s	7m 1s	537.8%	19.1 GB	22.7 GB	22 GB	27.9 MB
419	81/47f6e7	5780179	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866843)	COMPLETED	0	2026-03-19 23:53:40.883	2m 8s	39s	223.6%	18.2 GB	21.3 GB	17 GB	2.1 MB
420	e8/f13ca7	5780180	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866838)	COMPLETED	0	2026-03-19 23:53:45.885	2m 58s	1m 33s	98.5%	12.2 MB	15.9 MB	3.7 GB	69.7 MB
385	e1/b8eecc	5780166	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320660)	COMPLETED	0	2026-03-19 23:49:59.124	7m 35s	5m 25s	504.4%	19.1 GB	22.6 GB	21.4 GB	27.7 MB
423	fc/b322c7	5780194	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866838)	COMPLETED	0	2026-03-19 23:56:45.170	2m 9s	40s	212.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
392	9f/49166b	5780173	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866853)	COMPLETED	0	2026-03-19 23:52:14.782	7m 4s	5m 38s	521.2%	19 GB	22.5 GB	21.9 GB	27.7 MB
386	7b/a44741	5780172	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866839)	COMPLETED	0	2026-03-19 23:51:39.124	8m	7m 30s	576.4%	19.2 GB	22.7 GB	21.9 GB	27.8 MB
393	8a/745cd3	5780175	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866840)	COMPLETED	0	2026-03-19 23:52:59.126	7m 20s	6m 37s	544.8%	19.2 GB	22.6 GB	22 GB	27.8 MB
398	b2/132472	5780183	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866856)	COMPLETED	0	2026-03-19 23:54:39.123	6m 10s	5m 35s	511.8%	19.1 GB	22.6 GB	21.7 GB	27.7 MB
178	bc/65bb6c	5780024	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320658)	COMPLETED	0	2026-03-19 23:33:29.113	27m 20s	26m 52s	147.8%	660.6 MB	4.9 GB	43 GB	40.9 GB
180	fe/63a067	5780035	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320659)	COMPLETED	0	2026-03-19 23:33:59.506	27m 30s	26m 1s	148.7%	734.7 MB	4.8 GB	41.6 GB	39.6 GB
199	06/132c90	5780092	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320677)	COMPLETED	0	2026-03-19 23:39:29.111	22m 30s	21m 55s	148.1%	663.1 MB	4.8 GB	35.1 GB	33.4 GB
425	72/20bdd6	5780211	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320658)	COMPLETED	0	2026-03-20 00:00:49.187	1m 25s	1m 6s	99.1%	76.8 MB	80 MB	2.7 GB	3.3 KB
189	89/cf83d0	5780051	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866855)	COMPLETED	0	2026-03-19 23:35:04.102	29m 30s	29m 8s	150.0%	658.1 MB	4.9 GB	51.7 GB	49.3 GB
181	63/82cff5	5780038	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866858)	COMPLETED	0	2026-03-19 23:34:04.538	30m 45s	29m 25s	148.7%	645.6 MB	4.9 GB	50.1 GB	47.7 GB
427	d0/f35773	5780218	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320677)	COMPLETED	0	2026-03-20 00:02:00.152	2m 59s	54s	99.2%	76.8 MB	80 MB	2.2 GB	3.3 KB
188	8a/956a4a	5780043	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866857)	COMPLETED	0	2026-03-19 23:34:14.534	30m 45s	29m 31s	149.0%	723.7 MB	4.9 GB	50.1 GB	47.7 GB
187	70/c0dac1	5780040	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320656)	COMPLETED	0	2026-03-19 23:34:09.529	31m	29m 44s	148.7%	658.2 MB	4.9 GB	47.8 GB	45.4 GB
426	1e/10abee	5780214	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320659)	COMPLETED	0	2026-03-20 00:01:29.178	3m 45s	1m 5s	99.1%	76.7 MB	80 MB	2.6 GB	3.3 KB
428	8f/696c24	5780219	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320658)	COMPLETED	0	2026-03-20 00:02:15.136	3m 14s	1m 23s	95.9%	10.7 MB	14.3 MB	2.7 GB	75.6 MB
399	76/8e2ad0	5780196	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866846)	COMPLETED	0	2026-03-19 23:57:34.131	8m 40s	8m 2s	581.9%	19.2 GB	22.7 GB	22.1 GB	27.8 MB
190	bc/56facf	5780058	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320665)	COMPLETED	0	2026-03-19 23:36:14.110	31m 25s	30m 34s	148.2%	725.4 MB	4.9 GB	49.6 GB	47.2 GB
202	96/011f62	5780105	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320670)	COMPLETED	0	2026-03-19 23:41:39.638	26m 9s	24m 39s	148.2%	653.5 MB	4.9 GB	39.2 GB	37.3 GB
435	91/3737e3	5780240	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320658)	COMPLETED	0	2026-03-20 00:05:30.140	2m 39s	50s	191.3%	18.1 GB	21.3 GB	17 GB	2.1 MB
414	6e/ddf11b	5780210	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866851)	COMPLETED	0	2026-03-20 00:00:49.164	7m 30s	7m 10s	588.5%	19.3 GB	22.7 GB	22.3 GB	27.8 MB
430	2e/d472e6	5780233	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866858)	COMPLETED	0	2026-03-20 00:04:50.155	3m 39s	1m 14s	99.2%	218.7 MB	222.1 MB	2.9 GB	3.3 KB
431	8f/c98b60	5780235	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320677)	COMPLETED	0	2026-03-20 00:04:59.185	3m 30s	1m 10s	98.5%	10 MB	13.7 MB	2.2 GB	75.4 MB
432	a6/94a963	5780236	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866857)	COMPLETED	0	2026-03-20 00:04:59.241	3m 30s	1m 14s	99.4%	218.7 MB	222.1 MB	3 GB	3.3 KB
433	a5/d0f154	5780238	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320656)	COMPLETED	0	2026-03-20 00:05:10.163	3m 19s	1m 12s	99.4%	76.7 MB	80.2 MB	3 GB	3.3 KB
429	08/eb42a9	5780229	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866855)	COMPLETED	0	2026-03-20 00:04:34.311	4m	1m 18s	99.2%	218.8 MB	222.1 MB	2.9 GB	3.3 KB
434	87/2f2dcc	5780239	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320659)	COMPLETED	0	2026-03-20 00:05:15.147	3m 19s	1m 17s	98.5%	10.4 MB	14.2 MB	2.6 GB	75.4 MB
203	8b/a7d2ab	5780118	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320667)	COMPLETED	0	2026-03-19 23:43:14.115	25m 20s	23m 53s	147.0%	779.1 MB	4.9 GB	35.7 GB	33.9 GB
403	5a/978350	5780202	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866848)	COMPLETED	0	2026-03-19 23:59:19.160	9m 20s	7m 28s	563.1%	19.2 GB	22.7 GB	22.2 GB	27.8 MB
191	27/49b3ff	5780070	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320661)	COMPLETED	0	2026-03-19 23:36:59.623	32m 5s	30m 25s	148.2%	655.4 MB	4.9 GB	50.4 GB	48 GB
205	9c/aaf25a	5780122	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320668)	COMPLETED	0	2026-03-19 23:44:24.117	24m 45s	24m 30s	144.5%	706.3 MB	4.9 GB	37.8 GB	35.9 GB
408	17/caece2	5780204	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866844)	COMPLETED	0	2026-03-19 23:59:41.068	9m 33s	8m 3s	493.7%	19 GB	22.7 GB	22.1 GB	27.8 MB
440	46/a424a4	5780293	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320677)	COMPLETED	0	2026-03-20 00:08:30.166	59s	38s	215.3%	18.2 GB	21.3 GB	17 GB	2.1 MB
444	b8/1f6239	5780298	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320659)	COMPLETED	0	2026-03-20 00:08:34.200	1m 5s	50s	190.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
445	5b/069e16	5780299	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320667)	COMPLETED	0	2026-03-20 00:08:34.215	1m 10s	55s	99.1%	76.7 MB	80 MB	2.3 GB	3.3 KB
437	8a/e2b204	5780287	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320670)	COMPLETED	0	2026-03-20 00:07:50.159	1m 59s	1m 2s	99.1%	76.7 MB	80 MB	2.5 GB	3.3 KB
436	90/97b823	5780277	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320665)	COMPLETED	0	2026-03-20 00:07:39.421	2m 25s	1m 18s	99.5%	218.7 MB	222.1 MB	3.1 GB	3.3 KB
439	59/108ad9	5780292	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866858)	COMPLETED	0	2026-03-20 00:08:30.150	1m 39s	1m 22s	98.0%	11.2 MB	14.9 MB	2.9 GB	69.5 MB
441	49/faff5b	5780294	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866857)	COMPLETED	0	2026-03-20 00:08:30.183	1m 39s	1m 21s	98.3%	11.3 MB	14.9 MB	3 GB	70.1 MB
442	6d/2af5de	5780295	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320656)	COMPLETED	0	2026-03-20 00:08:30.198	1m 39s	1m 23s	98.3%	10.9 MB	14.6 MB	3 GB	75.1 MB
443	91/212825	5780297	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866855)	COMPLETED	0	2026-03-20 00:08:34.184	1m 35s	1m 20s	98.4%	11.5 MB	15 MB	2.9 GB	67.5 MB
407	56/229f47	5780207	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866834)	COMPLETED	0	2026-03-20 00:00:19.136	10m 5s	9m 15s	596.4%	19.2 GB	22.7 GB	22.3 GB	27.8 MB
454	a7/de63b2	5780317	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866857)	COMPLETED	0	2026-03-20 00:10:10.177	49s	39s	220.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
455	ca/f16b21	5780318	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320656)	COMPLETED	0	2026-03-20 00:10:10.202	53.9s	42s	240.6%	18.2 GB	21.3 GB	17 GB	2.1 MB
447	3e/92fc9c	5780308	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320668)	COMPLETED	0	2026-03-20 00:09:09.527	2m 5s	57s	99.1%	76.7 MB	80 MB	2.4 GB	3.3 KB
451	8c/b0cc17	5780313	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320670)	COMPLETED	0	2026-03-20 00:09:50.174	1m 44s	1m 15s	98.4%	10.4 MB	14 MB	2.5 GB	75.8 MB
450	b8/a96005	5780312	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320667)	COMPLETED	0	2026-03-20 00:09:45.148	1m 49s	1m 16s	97.6%	10.1 MB	13.7 MB	2.3 GB	77.2 MB
446	11/eb8398	5780306	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320661)	COMPLETED	0	2026-03-20 00:09:04.544	2m 35s	1m 19s	99.5%	218.8 MB	222.1 MB	3.1 GB	3.3 KB
452	8e/50ddec	5780314	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320665)	COMPLETED	0	2026-03-20 00:10:05.151	1m 39s	1m 24s	98.3%	11.1 MB	14.8 MB	3.1 GB	74.9 MB
456	d2/3f9931	5780319	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866855)	COMPLETED	0	2026-03-20 00:10:10.218	2m 29s	44s	206.6%	18 GB	21.3 GB	17 GB	2.1 MB
461	ce/817933	5780328	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320670)	COMPLETED	0	2026-03-20 00:11:35.156	1m 9s	51s	229.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
453	03/f3940c	5780316	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866858)	COMPLETED	0	2026-03-20 00:10:10.161	2m 44s	2m 30s	56.9%	18.1 GB	21.3 GB	17 GB	2.1 MB
459	8f/0f5087	5780322	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320668)	COMPLETED	0	2026-03-20 00:11:15.172	1m 49s	1m 15s	98.4%	10.1 MB	13.9 MB	2.4 GB	75.4 MB
462	65/c19cab	5780336	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320661)	COMPLETED	0	2026-03-20 00:11:40.158	1m 39s	1m 27s	98.1%	11.2 MB	14.8 MB	3.1 GB	74.3 MB
463	e9/07d8bf	5780339	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320665)	COMPLETED	0	2026-03-20 00:11:45.153	2m 24s	45s	211.4%	18.1 GB	21.3 GB	17 GB	2.1 MB
467	5a/89b6ca	5780344	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320668)	COMPLETED	0	2026-03-20 00:13:05.157	1m 4s	44s	232.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
193	3a/e860ea	5780076	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320662)	COMPLETED	0	2026-03-19 23:37:24.626	36m 45s	35m 32s	148.0%	655 MB	4.9 GB	58.1 GB	55.3 GB
460	98/d75cbf	5780329	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320667)	COMPLETED	0	2026-03-20 00:11:35.171	2m 39s	49s	215.7%	18.1 GB	21.3 GB	17 GB	2.1 MB
421	66/332614	5780290	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320669)	COMPLETED	0	2026-03-20 00:08:19.151	6m 10s	5m 38s	526.6%	19.1 GB	22.6 GB	21.6 GB	27.7 MB
